index_a,index_b,tag
7897,5945,partiel
7897,6544,partiel
7898,2816,partiel
7898,2839,partiel
7898,3960,partiel
7898,4639,partiel
7898,4801,partiel
7898,7479,partiel
7898,8247,partiel
7898,8294,partiel
7899,2926,partiel
7900,1496,partiel
7900,2031,partiel
7900,2862,partiel
7900,3496,partiel
7900,7490,partiel
7900,8059,partiel
7902,7383,partiel
7903,2714,partiel
7903,3977,partiel
7903,4293,partiel
7903,5640,partiel
7903,6681,partiel
7903,7987,partiel
7903,8308,partiel
7904,576,partiel
7904,2213,partiel
7904,8213,partiel
7905,1575,partiel
7905,5901,partiel
7905,7519,partiel
7905,8119,partiel
7906,109,partiel
7906,252,partiel
7906,436,partiel
7906,1209,partiel
7906,3406,partiel
7906,5752,partiel
7906,5778,partiel
7906,7520,partiel
7906,7703,partiel
7906,7864,partiel
7906,7879,partiel
7906,7893,partiel
7906,7895,partiel
7906,7939,partiel
7906,8036,partiel
7906,8039,partiel
7906,8149,partiel
7906,8189,partiel
7906,8254,partiel
7906,8280,partiel
7907,677,partiel
7907,1505,partiel
7907,3200,partiel
7907,6493,partiel
7907,6678,partiel
7908,3490,partiel
7909,3439,partiel
7909,5982,partiel
7909,7437,partiel
7909,8152,partiel
7910,7794,partiel
7910,7946,partiel
7910,7957,exact
7911,2951,partiel
7911,8016,partiel
7911,8066,partiel
7912,884,partiel
7912,2892,partiel
7912,3391,partiel
7912,5454,partiel
7912,6051,partiel
7912,6225,partiel
7912,7214,partiel
7912,7450,partiel
7912,7493,partiel
7912,7517,partiel
7912,7658,partiel
7912,7856,partiel
7912,7936,partiel
7912,7959,exact
7912,8045,partiel
7912,8053,partiel
7912,8250,partiel
7912,8580,partiel
7912,8607,partiel
7914,1921,partiel
7914,5399,partiel
7914,7121,partiel
7914,7550,partiel
7915,1235,partiel
7915,1259,partiel
7915,2488,partiel
7915,2853,partiel
7915,3836,partiel
7915,5415,partiel
7915,5486,partiel
7915,6034,partiel
7915,6385,partiel
7915,7078,partiel
7915,7119,partiel
7915,7539,partiel
7915,7612,partiel
7915,7761,partiel
7915,7839,partiel
7915,8040,partiel
7915,8174,partiel
7916,7697,partiel
7917,2929,partiel
7917,6217,partiel
7917,7967,exact
7917,8188,partiel
7918,3385,partiel
7918,8588,partiel
7920,5759,partiel
7920,6039,partiel
7920,6142,partiel
7920,7483,partiel
7920,7968,exact
7920,8457,partiel
7921,1986,partiel
7921,3614,partiel
7921,4044,partiel
7921,7540,partiel
7922,7970,exact
7923,3367,partiel
7923,3810,partiel
7923,5908,partiel
7923,7352,partiel
7923,8234,partiel
7923,8253,partiel
7923,8292,partiel
7924,3874,partiel
7925,1038,partiel
7925,5786,partiel
7925,7881,partiel
7926,2568,partiel
7926,3492,partiel
7927,3520,partiel
7927,7948,partiel
7927,7972,exact
7927,8170,partiel
7927,8233,partiel
7927,8289,partiel
7928,2185,partiel
7928,5958,partiel
7928,7568,partiel
7929,1280,partiel
7929,7633,partiel
7930,147,partiel
7930,1501,partiel
7930,2844,partiel
7930,3475,partiel
7930,4866,partiel
7930,5210,partiel
7930,7309,partiel
7930,7828,partiel
7930,7976,partiel
7930,8211,partiel
7930,8216,partiel
7930,8262,partiel
7930,8302,partiel
7932,3544,partiel
7932,6178,partiel
7932,7026,partiel
7932,7141,partiel
7933,7979,exact
7933,7986,partiel
7933,8024,partiel
7933,8274,partiel
7934,2882,partiel
7934,3010,partiel
7935,3615,partiel
7936,1021,partiel
7936,3538,partiel
7936,7842,partiel
7936,7922,partiel
7936,7956,partiel
7937,5759,partiel
7937,6039,partiel
7937,6142,partiel
7937,7483,partiel
7937,7968,partiel
7937,8457,partiel
7938,109,partiel
7938,252,partiel
7938,436,partiel
7938,1209,partiel
7938,3406,partiel
7938,5752,partiel
7938,5778,partiel
7938,7520,partiel
7938,7703,partiel
7938,7864,partiel
7938,7879,partiel
7938,7893,partiel
7938,7895,partiel
7938,7939,partiel
7938,8036,partiel
7938,8039,partiel
7938,8149,partiel
7938,8189,partiel
7938,8254,partiel
7938,8280,partiel
7939,900,partiel
7939,6942,partiel
7939,7467,partiel
7939,8293,partiel
7940,596,partiel
7940,662,partiel
7940,3488,partiel
7940,4015,partiel
7940,4643,partiel
7940,7562,partiel
7940,8025,partiel
7941,7599,partiel
7942,1132,partiel
7942,1323,partiel
7942,2063,partiel
7942,2869,partiel
7942,3536,partiel
7942,5861,partiel
7942,6022,partiel
7942,8131,partiel
7943,1575,partiel
7943,5901,partiel
7943,7519,partiel
7943,8119,partiel
7944,3531,partiel
7944,5807,partiel
7944,7984,exact
7944,8010,partiel
7945,2945,partiel
7945,6128,partiel
7945,7926,partiel
7945,7985,exact
7945,8047,partiel
7945,8078,partiel
7946,7979,partiel
7946,7986,exact
7946,8024,partiel
7946,8274,partiel
7947,927,partiel
7947,1197,partiel
7947,1619,partiel
7947,1914,partiel
7947,1992,partiel
7947,2039,partiel
7947,2304,partiel
7947,2327,partiel
7947,2714,partiel
7947,3877,partiel
7947,4087,partiel
7947,4293,partiel
7947,5054,partiel
7947,5640,partiel
7947,5994,partiel
7947,6681,partiel
7947,6688,partiel
7947,7096,partiel
7947,7987,exact
7947,8308,partiel
7948,2848,partiel
7948,4837,partiel
7948,6567,partiel
7949,2808,partiel
7951,1068,partiel
7951,6665,partiel
7951,7128,partiel
7951,7992,exact
7952,1505,partiel
7952,2540,partiel
7952,3369,partiel
7952,5421,partiel
7952,6135,partiel
7952,6678,partiel
7952,7889,partiel
7952,7905,partiel
7952,7950,partiel
7952,8003,partiel
7952,8029,partiel
7952,8104,partiel
7952,8123,partiel
7952,8204,partiel
7952,8282,partiel
7953,2570,partiel
7953,3834,partiel
7953,7403,partiel
7953,7997,exact
7953,8533,partiel
7954,1280,partiel
7954,7633,partiel
7955,3874,partiel
7956,7547,partiel
7957,2901,partiel
7957,3166,partiel
7957,8004,exact
7957,8143,partiel
7958,1334,partiel
7958,2197,partiel
7958,2732,partiel
7958,3665,partiel
7958,3872,partiel
7958,4199,partiel
7958,4205,partiel
7958,4216,partiel
7958,5608,partiel
7958,6068,partiel
7958,6479,partiel
7958,6831,partiel
7958,6995,partiel
7958,7059,partiel
7958,7196,partiel
7958,7296,partiel
7958,7321,partiel
7958,7334,partiel
7958,7358,partiel
7958,7444,partiel
7958,7460,partiel
7958,7489,partiel
7958,7532,partiel
7958,7766,partiel
7958,7773,partiel
7958,7823,partiel
7958,7861,partiel
7958,7902,partiel
7958,7917,partiel
7958,8006,exact
7958,8058,partiel
7958,8088,partiel
7958,8206,partiel
7958,8256,partiel
7958,8316,partiel
7958,8348,partiel
7958,8532,partiel
7959,3518,partiel
7959,6224,partiel
7959,7653,partiel
7959,8007,exact
7960,5687,partiel
7960,7456,partiel
7960,7495,partiel
7960,7501,partiel
7960,8009,exact
7961,2961,partiel
7961,3624,partiel
7961,3868,partiel
7961,7822,partiel
7961,8092,partiel
7962,802,partiel
7962,1855,partiel
7962,3830,partiel
7962,6080,partiel
7962,7243,partiel
7962,7338,partiel
7962,7542,partiel
7962,8011,exact
7963,940,partiel
7963,1436,partiel
7963,1486,partiel
7963,2079,partiel
7963,3476,partiel
7963,5895,partiel
7963,6226,partiel
7963,6907,partiel
7963,7251,partiel
7963,7257,partiel
7963,7421,partiel
7963,7892,partiel
7964,8012,exact
7964,8070,partiel
7965,1184,partiel
7965,3376,partiel
7965,6079,partiel
7965,7543,partiel
7965,8013,exact
7966,2430,partiel
7966,3402,partiel
7966,6000,partiel
7967,2391,partiel
7967,2826,partiel
7967,2967,partiel
7967,3473,partiel
7967,5158,partiel
7967,6027,partiel
7967,6912,partiel
7967,7178,partiel
7967,7301,partiel
7967,7866,partiel
7967,7872,partiel
7967,8032,partiel
7967,8298,partiel
7968,2992,partiel
7968,8018,partiel
7969,862,partiel
7969,1527,partiel
7969,1676,partiel
7969,1795,partiel
7969,2960,partiel
7969,3292,partiel
7969,3422,partiel
7969,3793,partiel
7969,4541,partiel
7969,5700,partiel
7969,6110,partiel
7969,6394,partiel
7969,6934,partiel
7969,7174,partiel
7969,7223,partiel
7969,7516,partiel
7969,7802,partiel
7969,7841,partiel
7969,7847,partiel
7969,7935,partiel
7969,7958,partiel
7969,8023,exact
7969,8043,partiel
7969,8072,partiel
7969,8103,partiel
7969,8146,partiel
7970,2202,partiel
7971,7979,partiel
7971,7986,partiel
7971,8024,exact
7971,8274,partiel
7972,884,partiel
7972,2892,partiel
7972,3391,partiel
7972,5454,partiel
7972,6051,partiel
7972,6225,partiel
7972,7214,partiel
7972,7450,partiel
7972,7493,partiel
7972,7517,partiel
7972,7658,partiel
7972,7856,partiel
7972,7936,partiel
7972,7959,partiel
7972,8045,partiel
7972,8053,partiel
7972,8250,partiel
7972,8580,partiel
7972,8607,partiel
7973,1605,partiel
7973,2859,partiel
7973,3660,partiel
7973,5735,partiel
7973,6041,partiel
7973,7165,partiel
7973,7887,partiel
7974,1831,partiel
7974,3225,partiel
7974,3977,partiel
7974,4222,partiel
7974,4432,partiel
7974,8454,partiel
7975,1505,partiel
7975,2540,partiel
7975,3369,partiel
7975,5421,partiel
7975,6135,partiel
7975,6678,partiel
7975,7889,partiel
7975,7905,partiel
7975,7950,partiel
7975,8003,partiel
7975,8029,partiel
7975,8104,partiel
7975,8123,partiel
7975,8204,partiel
7975,8282,partiel
7976,1996,partiel
7976,2855,partiel
7976,3320,partiel
7976,3622,partiel
7976,6118,partiel
7976,6898,partiel
7976,7218,partiel
7976,7374,partiel
7976,7587,partiel
7976,8132,partiel
7976,8175,partiel
7976,8209,partiel
7976,8295,partiel
7977,1333,partiel
7977,1419,partiel
7977,5979,partiel
7977,6580,partiel
7977,7302,partiel
7977,8031,exact
7978,3388,partiel
7978,3607,partiel
7978,5416,partiel
7978,7817,partiel
7978,8557,partiel
7979,2866,partiel
7979,3506,partiel
7979,3827,partiel
7979,5282,partiel
7979,5456,partiel
7979,6003,partiel
7979,7211,partiel
7979,7829,partiel
7979,7845,partiel
7979,7859,partiel
7979,8063,partiel
7979,8219,partiel
7979,8287,partiel
7980,2391,partiel
7980,2826,partiel
7980,2967,partiel
7980,3473,partiel
7980,5158,partiel
7980,6027,partiel
7980,6912,partiel
7980,7178,partiel
7980,7301,partiel
7980,7866,partiel
7980,7872,partiel
7980,8032,exact
7980,8298,partiel
7981,2455,partiel
7981,3483,partiel
7981,8380,partiel
7983,2681,partiel
7984,8081,partiel
7985,109,partiel
7985,252,partiel
7985,436,partiel
7985,1209,partiel
7985,3406,partiel
7985,5752,partiel
7985,5778,partiel
7985,7520,partiel
7985,7703,partiel
7985,7864,partiel
7985,7879,partiel
7985,7893,partiel
7985,7895,partiel
7985,7939,partiel
7985,8036,partiel
7985,8039,partiel
7985,8149,partiel
7985,8189,partiel
7985,8254,partiel
7985,8280,partiel
7986,2898,partiel
7986,3547,partiel
7986,6092,partiel
7986,7850,partiel
7986,7860,partiel
7986,7865,partiel
7986,7928,partiel
7986,7929,partiel
7986,7940,partiel
7986,8037,exact
7986,8095,partiel
7986,8182,partiel
7986,8183,partiel
7986,8226,partiel
7986,8255,partiel
7986,8261,partiel
7986,8310,partiel
7986,8326,partiel
7988,778,partiel
7988,5932,partiel
7988,6538,partiel
7988,7731,partiel
7988,8545,partiel
7989,2182,partiel
7989,5514,partiel
7989,7964,partiel
7991,1235,partiel
7991,1259,partiel
7991,2488,partiel
7991,2853,partiel
7991,3836,partiel
7991,5415,partiel
7991,5486,partiel
7991,6034,partiel
7991,6385,partiel
7991,7078,partiel
7991,7119,partiel
7991,7539,partiel
7991,7612,partiel
7991,7761,partiel
7991,7839,partiel
7991,8040,exact
7991,8174,partiel
7992,1080,partiel
7992,2003,partiel
7992,2951,partiel
7992,3059,partiel
7992,3237,partiel
7992,3657,partiel
7992,4922,partiel
7992,5087,partiel
7992,6028,partiel
7992,6736,partiel
7992,6854,partiel
7992,7013,partiel
7992,8000,partiel
7992,8028,partiel
7992,8321,partiel
7992,8708,partiel
7993,664,partiel
7993,8617,partiel
7995,8065,partiel
7997,862,partiel
7997,1527,partiel
7997,1676,partiel
7997,1795,partiel
7997,2960,partiel
7997,3292,partiel
7997,3422,partiel
7997,3793,partiel
7997,4541,partiel
7997,5700,partiel
7997,6110,partiel
7997,6394,partiel
7997,6934,partiel
7997,7174,partiel
7997,7223,partiel
7997,7516,partiel
7997,7802,partiel
7997,7841,partiel
7997,7847,partiel
7997,7935,partiel
7997,7958,partiel
7997,8023,partiel
7997,8043,exact
7997,8072,partiel
7997,8103,partiel
7997,8146,partiel
7998,3801,partiel
7998,6360,partiel
7999,1217,partiel
7999,1589,partiel
7999,2904,partiel
7999,3423,partiel
7999,5424,partiel
7999,5718,partiel
7999,7015,partiel
7999,8215,partiel
8000,884,partiel
8000,2892,partiel
8000,3391,partiel
8000,5454,partiel
8000,6051,partiel
8000,6225,partiel
8000,7214,partiel
8000,7450,partiel
8000,7493,partiel
8000,7517,partiel
8000,7658,partiel
8000,7856,partiel
8000,7936,partiel
8000,7959,partiel
8000,8045,exact
8000,8053,partiel
8000,8250,partiel
8000,8580,partiel
8000,8607,partiel
8001,2611,partiel
8001,6148,partiel
8001,8463,partiel
8003,2101,partiel
8004,741,partiel
8004,1203,partiel
8004,2842,partiel
8004,3386,partiel
8004,4022,partiel
8004,7140,partiel
8004,8046,exact
8004,8099,partiel
8004,8437,partiel
8005,2945,partiel
8005,6128,partiel
8005,7926,partiel
8005,7985,partiel
8005,8047,exact
8005,8078,partiel
8006,7575,partiel
8007,2838,partiel
8007,3318,partiel
8007,4439,partiel
8007,5430,partiel
8007,5888,partiel
8007,6901,partiel
8007,8106,partiel
8008,2163,partiel
8008,2249,partiel
8009,3394,partiel
8009,8049,exact
8010,2134,partiel
8010,3398,partiel
8011,1353,partiel
8011,3513,partiel
8011,3926,partiel
8011,4473,partiel
8011,6064,partiel
8012,3367,partiel
8012,3810,partiel
8012,5908,partiel
8012,7352,partiel
8012,8234,partiel
8012,8253,partiel
8012,8292,partiel
8014,3874,partiel
8015,3520,partiel
8015,7948,partiel
8015,7972,partiel
8015,8170,partiel
8015,8233,partiel
8015,8289,partiel
8016,884,partiel
8016,2892,partiel
8016,3391,partiel
8016,5454,partiel
8016,6051,partiel
8016,6225,partiel
8016,7214,partiel
8016,7450,partiel
8016,7493,partiel
8016,7517,partiel
8016,7658,partiel
8016,7856,partiel
8016,7936,partiel
8016,7959,partiel
8016,8045,partiel
8016,8053,exact
8016,8250,partiel
8016,8580,partiel
8016,8607,partiel
8017,2481,partiel
8017,2997,partiel
8017,5706,partiel
8017,7548,partiel
8017,8550,partiel
8017,8710,partiel
8018,2981,partiel
8018,7484,partiel
8018,8190,partiel
8018,8696,partiel
8019,1680,partiel
8019,5863,partiel
8019,7171,partiel
8019,7470,partiel
8019,8054,exact
8020,1377,partiel
8020,8034,partiel
8020,8598,partiel
8021,3373,partiel
8021,3477,partiel
8021,4441,partiel
8021,7523,partiel
8021,7868,partiel
8022,3649,partiel
8023,1609,partiel
8023,3542,partiel
8024,365,partiel
8024,6259,partiel
8024,7461,partiel
8025,1496,partiel
8025,2031,partiel
8025,2862,partiel
8025,3496,partiel
8025,7490,partiel
8025,8059,exact
8026,277,partiel
8026,1185,partiel
8026,1472,partiel
8026,2417,partiel
8026,3204,partiel
8026,3460,partiel
8026,4052,partiel
8026,4921,partiel
8026,5427,partiel
8026,6156,partiel
8026,6848,partiel
8026,7124,partiel
8026,7395,partiel
8026,8052,partiel
8026,8420,partiel
8026,8427,partiel
8027,1925,partiel
8027,5524,partiel
8027,7528,partiel
8027,7908,partiel
8027,8050,partiel
8027,8061,exact
8027,8469,partiel
8028,3899,partiel
8028,7836,partiel
8029,697,partiel
8029,3847,partiel
8029,5504,partiel
8029,7200,partiel
8029,7360,partiel
8029,8067,exact
8029,8208,partiel
8029,8291,partiel
8029,8520,partiel
8029,8627,partiel
8030,3168,partiel
8030,3319,partiel
8030,3573,partiel
8030,7789,partiel
8030,7898,partiel
8030,7945,partiel
8030,7961,partiel
8030,8068,exact
8031,3272,partiel
8031,3463,partiel
8031,6361,partiel
8032,2410,partiel
8033,2833,partiel
8033,5942,partiel
8033,7156,partiel
8034,2145,partiel
8034,4029,partiel
8034,5488,partiel
8034,6112,partiel
8035,8012,partiel
8035,8070,exact
8036,2093,partiel
8037,1435,partiel
8037,1806,partiel
8037,3004,partiel
8037,3233,partiel
8037,3481,partiel
8037,3560,partiel
8037,5938,partiel
8037,6776,partiel
8037,7298,partiel
8037,7965,partiel
8037,7989,partiel
8037,8071,exact
8037,8094,partiel
8038,7933,partiel
8038,8075,exact
8038,8089,partiel
8038,8229,partiel
8038,8270,partiel
8039,5546,partiel
8040,2933,partiel
8040,7607,partiel
8041,585,partiel
8041,5996,partiel
8041,6057,partiel
8041,6145,partiel
8041,7925,partiel
8042,2312,partiel
8042,2721,partiel
8042,2729,partiel
8042,2854,partiel
8042,3865,partiel
8042,4188,partiel
8042,6013,partiel
8042,6589,partiel
8042,7143,partiel
8042,7192,partiel
8042,7386,partiel
8042,8077,exact
8042,8082,partiel
8042,8158,partiel
8042,8277,partiel
8043,7208,partiel
8044,2996,partiel
8044,3672,partiel
8044,5549,partiel
8044,5964,partiel
8044,6702,partiel
8044,6944,partiel
8044,6994,partiel
8044,7373,partiel
8044,7405,partiel
8044,7500,partiel
8044,7582,partiel
8044,8079,exact
8044,8136,partiel
8044,8217,partiel
8044,8313,partiel
8044,8467,partiel
8045,1503,partiel
8045,3412,partiel
8045,5889,partiel
8045,6111,partiel
8045,7821,partiel
8045,7899,partiel
8045,8080,exact
8045,8177,partiel
8045,8462,partiel
8045,8583,partiel
8046,2630,partiel
8046,3844,partiel
8046,4970,partiel
8046,6919,partiel
8046,7891,partiel
8047,2312,partiel
8047,2721,partiel
8047,2729,partiel
8047,2854,partiel
8047,3865,partiel
8047,4188,partiel
8047,6013,partiel
8047,6589,partiel
8047,7143,partiel
8047,7192,partiel
8047,7386,partiel
8047,8077,partiel
8047,8082,exact
8047,8158,partiel
8047,8277,partiel
8048,163,partiel
8048,2438,partiel
8048,2573,partiel
8048,2845,partiel
8048,3284,partiel
8048,4709,partiel
8048,7217,partiel
8048,8083,exact
8048,8159,partiel
8048,8172,partiel
8049,2864,partiel
8050,3655,partiel
8050,6391,partiel
8052,1455,partiel
8052,6407,partiel
8053,3913,partiel
8054,7933,partiel
8054,8075,partiel
8054,8089,exact
8054,8229,partiel
8054,8270,partiel
8055,1210,partiel
8055,1248,partiel
8055,1375,partiel
8055,1655,partiel
8055,2395,partiel
8055,2574,partiel
8055,2598,partiel
8055,2631,partiel
8055,2930,partiel
8055,3092,partiel
8055,4012,partiel
8055,4240,partiel
8055,4355,partiel
8055,4460,partiel
8055,4563,partiel
8055,4742,partiel
8055,4942,partiel
8055,5143,partiel
8055,5553,partiel
8055,5607,partiel
8055,5679,partiel
8055,5763,partiel
8055,5771,partiel
8055,5812,partiel
8055,5879,partiel
8055,5933,partiel
8055,5957,partiel
8055,6010,partiel
8055,6060,partiel
8055,6084,partiel
8055,6862,partiel
8055,6888,partiel
8055,7348,partiel
8055,7381,partiel
8055,7434,partiel
8055,7491,partiel
8055,7515,partiel
8055,7545,partiel
8055,7565,partiel
8055,7589,partiel
8055,7844,partiel
8055,7953,partiel
8055,8090,exact
8055,8329,partiel
8055,8397,partiel
8055,8596,partiel
8055,8622,partiel
8056,3373,partiel
8056,3477,partiel
8056,4441,partiel
8056,7523,partiel
8056,7868,partiel
8057,1179,partiel
8057,2868,partiel
8057,8192,partiel
8058,1379,partiel
8058,3647,partiel
8058,7055,partiel
8058,7402,partiel
8058,7832,partiel
8059,2410,partiel
8061,2707,partiel
8061,3009,partiel
8061,5988,partiel
8062,2863,partiel
8062,6866,partiel
8062,7382,partiel
8062,8093,exact
8062,8600,partiel
8063,1435,partiel
8063,1806,partiel
8063,3004,partiel
8063,3233,partiel
8063,3481,partiel
8063,3560,partiel
8063,5938,partiel
8063,6776,partiel
8063,7298,partiel
8063,7965,partiel
8063,7989,partiel
8063,8071,partiel
8063,8094,exact
8064,2898,partiel
8064,3547,partiel
8064,6092,partiel
8064,7850,partiel
8064,7860,partiel
8064,7865,partiel
8064,7928,partiel
8064,7929,partiel
8064,7940,partiel
8064,8037,partiel
8064,8095,exact
8064,8182,partiel
8064,8183,partiel
8064,8226,partiel
8064,8255,partiel
8064,8261,partiel
8064,8310,partiel
8064,8326,partiel
8066,830,partiel
8066,3064,partiel
8066,3986,partiel
8067,7695,partiel
8068,1505,partiel
8068,2540,partiel
8068,3369,partiel
8068,5421,partiel
8068,6135,partiel
8068,6678,partiel
8068,7889,partiel
8068,7905,partiel
8068,7950,partiel
8068,8003,partiel
8068,8029,partiel
8068,8104,partiel
8068,8123,partiel
8068,8204,partiel
8068,8282,partiel
8069,3472,partiel
8070,3216,partiel
8070,7648,partiel
8070,8488,partiel
8071,8002,partiel
8072,3863,partiel
8073,2945,partiel
8073,6128,partiel
8073,7926,partiel
8073,7985,partiel
8073,8047,partiel
8073,8078,partiel
8074,147,partiel
8074,1501,partiel
8074,2844,partiel
8074,3475,partiel
8074,4866,partiel
8074,5210,partiel
8074,7309,partiel
8074,7828,partiel
8074,7976,partiel
8074,8211,partiel
8074,8216,partiel
8074,8262,partiel
8074,8302,partiel
8075,1470,partiel
8075,2851,partiel
8075,3668,partiel
8075,8038,partiel
8075,8109,exact
8075,8163,partiel
8076,7874,partiel
8076,8111,exact
8077,8112,exact
8078,2910,partiel
8078,3013,partiel
8078,5510,partiel
8078,7018,partiel
8078,7546,partiel
8078,7923,partiel
8079,1191,partiel
8079,2913,partiel
8079,3426,partiel
8079,6215,partiel
8079,6397,partiel
8079,6818,partiel
8079,7477,partiel
8079,7884,partiel
8079,8167,partiel
8079,8525,partiel
8079,8723,partiel
8080,2937,partiel
8080,6917,partiel
